thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(0.25666666666666665)],[np.float64(0.27666666666666667)],[1],[0],[0],[1.6657298419740982],['target'],56,0,56,0,89.40572728100233,,10,89.38529396499507,89.40572728100233,89.40572728100233,0.08460506499977782,91.05116168298991,[np.float64(0.25666666666666665)],[np.float64(0.27666666666666667)],[1],[0],[0],[1.6657298419740982],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
57,0,57,[np.float64(0.4666666666666667)],[np.float64(0.34444444444444444)],[1],[0],[0],[1.4540066450135782],['target'],57,0,57,0,91.10921906802105,,5,91.09409004700137,91.10921906802105,91.10921906802105,0.042637859005481005,92.54821003699908,[np.float64(0.4666666666666667)],[np.float64(0.34444444444444444)],[1],[0],[0],[1.4540066450135782],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
58,0,58,[np.float64(0.37666666666666665)],[np.float64(-0.3977777777777778)],[1],[0],[0],[1.8856392030138522],['target'],58,0,58,0,92.60831016703742,,5,92.59092968999175,92.60831016703742,92.60831016703742,0.04253369499929249,94.4766771250288,[np.float64(0.37666666666666665)],[np.float64(-0.3977777777777778)],[1],[0],[0],[1.8856392030138522],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
59,0,59,[np.float64(-0.012222222222222223)],[np.float64(-0.3322222222222222)],[1],[0],[0],[1.3002124640042894],['target'],59,0,59,0,94.57939581898972,,10,94.55895659403177,94.57939581898972,94.57939581898972,0.08209923800313845,95.85930917499354,[np.float64(-0.012222222222222223)],[np.float64(-0.3322222222222222)],[1],[0],[0],[1.3002124640042894],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
60,0,60,[np.float64(-0.3688888888888889)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.4391280900454149],['target'],60,0,60,0,95.96461313101463,,10,95.94365216698498,95.96461313101463,95.96461313101463,0.08406676101731136,97.38288871699478,[np.float64(-0.3688888888888889)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.4391280900454149],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
61,0,61,[np.float64(-0.4633333333333333)],[np.float64(0.13444444444444445)],[1],[0],[0],[1.038584673020523],['target'],61,0,61,0,97.44078319100663,,5,97.42625684401719,97.44078319100663,97.44078319100663,0.043069442035630345,98.46494688797975,[np.float64(-0.4633333333333333)],[np.float64(0.13444444444444445)],[1],[0],[0],[1.038584673020523],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
62,0,62,[np.float64(0.12)],[np.float64(-0.48777777777777775)],[1],[0],[0],[1.3842735959915444],['target'],62,0,62,0,98.52256910002325,,5,98.50750599999446,98.52256910002325,98.52256910002325,0.042380528000649065,99.89188738598023,[np.float64(0.12)],[np.float64(-0.48777777777777775)],[1],[0],[0],[1.3842735959915444],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
63,0,63,[np.float64(-0.37333333333333335)],[np.float64(0.17444444444444446)],[1],[0],[0],[1.296457152988296],['target'],63,0,63,0,99.94873210502556,,5,99.93394467502367,99.94873210502556,99.94873210502556,0.04187322099460289,101.23050780501217,[np.float64(-0.37333333333333335)],[np.float64(0.17444444444444446)],[1],[0],[0],[1.296457152988296],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
64,0,64,[np.float64(-0.39444444444444443)],[np.float64(-0.42333333333333334)],[1],[0],[0],[1.7350832920055836],['target'],64,0,64,0,101.33697614999255,,10,101.31565014802618,101.33697614999255,101.33697614999255,0.0849603580427356,103.0508630379918,[np.float64(-0.39444444444444443)],[np.float64(-0.42333333333333334)],[1],[0],[0],[1.7350832920055836],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
65,0,65,[np.float64(-0.4488888888888889)],[np.float64(0.08222222222222222)],[1],[0],[0],[1.3909933650284074],['target'],65,0,65,0,103.10848511301447,,5,103.09334429900628,103.10848511301447,103.10848511301447,0.04217037704074755,104.4844768930343,[np.float64(-0.4488888888888889)],[np.float64(0.08222222222222222)],[1],[0],[0],[1.3909933650284074],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
66,0,66,[np.float64(-0.23333333333333334)],[np.float64(-0.18777777777777777)],[1],[0],[0],[1.1074117630487308],['target'],66,0,66,0,104.5420998900081,,5,104.52718167001149,104.5420998900081,104.5420998900081,0.04252539400476962,105.63470045098802,[np.float64(-0.23333333333333334)],[np.float64(-0.18777777777777777)],[1],[0],[0],[1.1074117630487308],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
67,0,67,[np.float64(0.16444444444444445)],[np.float64(0.3055555555555556)],[1],[0],[0],[1.8649377900292166],['target'],67,0,67,0,105.69183712801896,,5,105.67690501001198,105.69183712801896,105.69183712801896,0.04201472899876535,107.54195018898463,[np.float64(0.16444444444444445)],[np.float64(0.3055555555555556)],[1],[0],[0],[1.8649377900292166],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
68,0,68,[np.float64(-0.11)],[np.float64(-0.2866666666666667)],[1],[0],[0],[1.2630734760314226],['target'],68,0,68,0,107.59924891701667,,5,107.58403824700508,107.59924891701667,107.59924891701667,0.04190491198096424,108.84720218001166,[np.float64(-0.11)],[np.float64(-0.2866666666666667)],[1],[0],[0],[1.2630734760314226],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
69,0,69,[np.float64(0.10555555555555556)],[np.float64(0.28444444444444444)],[1],[0],[0],[1.4463949060300365],['target'],69,0,69,0,108.9034355939948,,5,108.88852437300375,108.9034355939948,108.9034355939948,0.04117416200460866,110.33507417299552,[np.float64(0.10555555555555556)],[np.float64(0.28444444444444444)],[1],[0],[0],[1.4463949060300365],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
70,0,70,[np.float64(-0.3611111111111111)],[np.float64(-0.024444444444444446)],[1],[0],[0],[1.644009823037777],['target'],70,0,70,0,110.44075165299,,10,110.41833622002741,110.44075165299,110.44075165299,0.0830627329996787,112.06245123798726,[np.float64(-0.3611111111111111)],[np.float64(-0.024444444444444446)],[1],[0],[0],[1.644009823037777],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
71,0,71,[np.float64(0.14333333333333334)],[np.float64(0.3888888888888889)],[1],[0],[0],[1.5215860159951262],['target'],71,0,71,0,112.12241823098157,,5,112.10529203503393,112.12241823098157,112.12241823098157,0.04262120497878641,113.62698503799038,[np.float64(0.14333333333333334)],[np.float64(0.3888888888888889)],[1],[0],[0],[1.5215860159951262],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
72,0,72,[np.float64(0.2011111111111111)],[np.float64(0.45555555555555555)],[1],[0],[0],[1.1325601150165312],['target'],72,0,72,0,113.73173071001656,,10,113.70984949101694,113.73173071001656,113.73173071001656,0.08268444100394845,114.8425469089998,[np.float64(0.2011111111111111)],[np.float64(0.45555555555555555)],[1],[0],[0],[1.1325601150165312],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
73,0,73,[np.float64(0.027777777777777776)],[np.float64(-0.10333333333333333)],[1],[0],[0],[1.4059465019963682],['target'],73,0,73,0,114.90334623301169,,5,114.88608171400847,114.90334623301169,114.90334623301169,0.043236980971414596,116.29213539499324,[np.float64(0.027777777777777776)],[np.float64(-0.10333333333333333)],[1],[0],[0],[1.4059465019963682],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
74,0,74,[np.float64(-0.2966666666666667)],[np.float64(-0.0077777777777777776)],[1],[0],[0],[1.3397565969498828],['target'],74,0,74,0,116.39421759400284,,10,116.37382631498622,116.39421759400284,116.39421759400284,0.08151449396973476,117.71369137999136,[np.float64(-0.2966666666666667)],[np.float64(-0.0077777777777777776)],[1],[0],[0],[1.3397565969498828],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
75,0,75,[np.float64(0.31222222222222223)],[np.float64(-0.10777777777777778)],[1],[0],[0],[1.8279338760185055],['target'],75,0,75,0,117.77167369402014,,5,117.75651906098938,117.77167369402014,117.77167369402014,0.042362770007457584,119.58459345099982,[np.float64(0.31222222222222223)],[np.float64(-0.10777777777777778)],[1],[0],[0],[1.8279338760185055],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
76,0,76,[np.float64(0.1511111111111111)],[np.float64(-0.057777777777777775)],[1],[0],[0],[0.9845296540297568],['target'],76,0,76,0,119.68785634200322,,10,119.66720773698762,119.68785634200322,119.68785634200322,0.08238816499942914,120.65188613103237,[np.float64(0.1511111111111111)],[np.float64(-0.057777777777777775)],[1],[0],[0],[0.9845296540297568],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
77,0,77,[np.float64(-0.18555555555555556)],[np.float64(0.4955555555555556)],[1],[0],[0],[1.3176095659728162],['target'],77,0,77,0,120.71085700299591,,5,120.69515895697987,120.71085700299591,120.71085700299591,0.04297247598879039,122.01285548898159,[np.float64(-0.18555555555555556)],[np.float64(0.4955555555555556)],[1],[0],[0],[1.3176095659728162],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
78,0,78,[np.float64(-0.09555555555555556)],[np.float64(0.13555555555555557)],[1],[0],[0],[1.0529539809795097],['target'],78,0,78,0,122.2110167130013,,10,122.1894392130198,122.2110167130013,122.2110167130013,0.17645068001002073,123.24252962000901,[np.float64(-0.09555555555555556)],[np.float64(0.13555555555555557)],[1],[0],[0],[1.0529539809795097],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
79,0,79,[np.float64(-0.14222222222222222)],[np.float64(-0.42444444444444446)],[1],[0],[0],[1.379092589020729],['target'],79,0,79,0,123.30283381103072,,5,123.28570226498414,123.30283381103072,123.30283381103072,0.04289809399051592,124.66490325203631,[np.float64(-0.14222222222222222)],[np.float64(-0.42444444444444446)],[1],[0],[0],[1.379092589020729],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
80,0,80,[np.float64(-0.21666666666666667)],[np.float64(-0.03)],[1],[0],[0],[1.07794994401047],['target'],80,0,80,0,124.77028652699664,,10,124.74769076000666,124.77028652699664,124.77028652699664,0.08261388097889721,125.82575842202641,[np.float64(-0.21666666666666667)],[np.float64(-0.03)],[1],[0],[0],[1.07794994401047],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
81,0,81,[np.float64(0.3333333333333333)],[np.float64(-0.4077777777777778)],[1],[0],[0],[1.351191304042004],['target'],81,0,81,0,125.92850025102962,,10,125.90800374402897,125.92850025102962,125.92850025102962,0.08205700002145022,127.25930274702841,[np.float64(0.3333333333333333)],[np.float64(-0.4077777777777778)],[1],[0],[0],[1.351191304042004],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
82,0,82,[np.float64(-0.13666666666666666)],[np.float64(0.06222222222222222)],[1],[0],[0],[1.0249340099981055],['target'],82,0,82,0,127.31674212700455,,5,127.30191821802873,127.31674212700455,127.31674212700455,0.04239807097474113,128.3269604209927,[np.float64(-0.13666666666666666)],[np.float64(0.06222222222222222)],[1],[0],[0],[1.0249340099981055],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
83,0,83,[np.float64(-0.3055555555555556)],[np.float64(0.3211111111111111)],[1],[0],[0],[1.2043070059735328],['target'],83,0,83,0,128.43058696202934,,10,128.41024323401507,128.43058696202934,128.43058696202934,0.08310782100306824,129.61465915601002,[np.float64(-0.3055555555555556)],[np.float64(0.3211111111111111)],[1],[0],[0],[1.2043070059735328],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
84,0,84,[np.float64(-0.01888888888888889)],[np.float64(-0.46111111111111114)],[1],[0],[0],[1.8938722279854119],['target'],84,0,84,0,129.72034661198268,,10,129.69867917400552,129.72034661198268,129.72034661198268,0.08380225399741903,131.59264176298166,[np.float64(-0.01888888888888889)],[np.float64(-0.46111111111111114)],[1],[0],[0],[1.8938722279854119],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
85,0,85,[np.float64(0.4088888888888889)],[np.float64(-0.07555555555555556)],[1],[0],[0],[1.911748299957253],['target'],85,0,85,0,131.65209212800255,,5,131.63464756001486,131.65209212800255,131.65209212800255,0.04175890900660306,133.54650408000452,[np.float64(0.4088888888888889)],[np.float64(-0.07555555555555556)],[1],[0],[0],[1.911748299957253],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
86,0,86,[np.float64(0.3377777777777778)],[np.float64(-0.2222222222222222)],[1],[0],[0],[2.0169916480081156],['target'],86,0,86,0,133.65243123302935,,10,133.63247476803372,133.65243123302935,133.65243123302935,0.08579524204833433,135.64963073300896,[np.float64(0.3377777777777778)],[np.float64(-0.2222222222222222)],[1],[0],[0],[2.0169916480081156],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
87,0,87,[np.float64(0.4722222222222222)],[np.float64(0.057777777777777775)],[1],[0],[0],[1.5014939119573683],['target'],87,0,87,0,135.75550638203276,,10,135.73267734301044,135.75550638203276,135.75550638203276,0.08275971200782806,137.23429636500077,[np.float64(0.4722222222222222)],[np.float64(0.057777777777777775)],[1],[0],[0],[1.5014939119573683],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
88,0,88,[np.float64(0.1)],[np.float64(0.30666666666666664)],[1],[0],[0],[1.092371414997615],['target'],88,0,88,0,137.33940171898575,,10,137.31684458901873,137.33940171898575,137.33940171898575,0.08224882098147646,138.40935051703127,[np.float64(0.1)],[np.float64(0.30666666666666664)],[1],[0],[0],[1.092371414997615],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
89,0,89,[np.float64(-0.3611111111111111)],[np.float64(0.4066666666666667)],[1],[0],[0],[1.74800809903536],['target'],89,0,89,0,138.46928581298562,,5,138.45232698798645,138.46928581298562,138.46928581298562,0.04270106798503548,140.20047446800163,[np.float64(-0.3611111111111111)],[np.float64(0.4066666666666667)],[1],[0],[0],[1.74800809903536],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
90,0,90,[np.float64(-0.2911111111111111)],[np.float64(-0.35)],[1],[0],[0],[1.6084615319850855],['target'],90,0,90,0,140.25853379699402,,5,140.24353088799398,140.25853379699402,140.25853379699402,0.0428120750002563,141.8521536079934,[np.float64(-0.2911111111111111)],[np.float64(-0.35)],[1],[0],[0],[1.6084615319850855],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
91,0,91,[np.float64(0.41444444444444445)],[np.float64(0.45)],[1],[0],[0],[1.7187843680148944],['target'],91,0,91,0,141.95856527000433,,10,141.9360448489897,141.95856527000433,141.95856527000433,0.08365978003712371,143.65493568900274,[np.float64(0.41444444444444445)],[np.float64(0.45)],[1],[0],[0],[1.7187843680148944],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
92,0,92,[np.float64(0.023333333333333334)],[np.float64(-0.03222222222222222)],[1],[0],[0],[1.2177011599997059],['target'],92,0,92,0,143.71350339998025,,5,143.69713752699317,143.71350339998025,143.71350339998025,0.04197744798148051,144.91494450398022,[np.float64(0.023333333333333334)],[np.float64(-0.03222222222222222)],[1],[0],[0],[1.2177011599997059],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
93,0,93,[np.float64(0.21222222222222223)],[np.float64(-0.24666666666666667)],[1],[0],[0],[1.2902584149851464],['target'],93,0,93,0,144.97398086998146,,5,144.9568317750236,144.97398086998146,144.97398086998146,0.04170876299031079,146.24720795301255,[np.float64(0.21222222222222223)],[np.float64(-0.24666666666666667)],[1],[0],[0],[1.2902584149851464],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
94,0,94,[np.float64(0.15444444444444444)],[np.float64(-0.27)],[1],[0],[0],[1.0096828960231505],['target'],94,0,94,0,146.30553870199947,,5,146.28991933498764,146.30553870199947,146.30553870199947,0.042536510969512165,147.29974380199565,[np.float64(0.15444444444444444)],[np.float64(-0.27)],[1],[0],[0],[1.0096828960231505],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
95,0,95,[np.float64(-0.3011111111111111)],[np.float64(0.05444444444444444)],[1],[0],[0],[1.2068188900011592],['target'],95,0,95,0,147.3588416990242,,5,147.34284407598898,147.3588416990242,147.3588416990242,0.042860306974034756,148.54975601600017,[np.float64(-0.3011111111111111)],[np.float64(0.05444444444444444)],[1],[0],[0],[1.2068188900011592],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
96,0,96,[np.float64(0.03888888888888889)],[np.float64(-0.4911111111111111)],[1],[0],[0],[1.5228447639965452],['target'],96,0,96,0,148.60885826899903,,5,148.591207399033,148.60885826899903,148.60885826899903,0.041303558042272925,150.1141894030152,[np.float64(0.03888888888888889)],[np.float64(-0.4911111111111111)],[1],[0],[0],[1.5228447639965452],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
97,0,97,[np.float64(-0.18888888888888888)],[np.float64(-0.2866666666666667)],[1],[0],[0],[1.3058918009628542],['target'],97,0,97,0,150.21807802998228,,10,150.19729337398894,150.21807802998228,150.21807802998228,0.08287458796985447,151.50332727300702,[np.float64(-0.18888888888888888)],[np.float64(-0.2866666666666667)],[1],[0],[0],[1.3058918009628542],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
98,0,98,[np.float64(0.42)],[np.float64(0.35444444444444445)],[1],[0],[0],[1.6458288880530745],['target'],98,0,98,0,151.5632159730303,,5,151.5469098680187,151.5632159730303,151.5632159730303,0.043305301980581135,153.19284776900895,[np.float64(0.42)],[np.float64(0.35444444444444445)],[1],[0],[0],[1.6458288880530745],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
99,0,99,[np.float64(-0.4388888888888889)],[np.float64(0.47444444444444445)],[1],[0],[0],[2.2794380860286765],['target'],99,0,99,0,153.29604260699125,,10,153.2757649780251,153.29604260699125,153.29604260699125,0.08274356601759791,155.55532778502675,[np.float64(-0.4388888888888889)],[np.float64(0.47444444444444445)],[1],[0],[0],[2.2794380860286765],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
100,0,100,[np.float64(0.057777777777777775)],[np.float64(-0.43777777777777777)],[1],[0],[0],[1.54566712299129],['target'],100,0,100,0,155.6126803359948,,5,155.59744009003043,155.6126803359948,155.6126803359948,0.041809661022853106,157.14321840403136,[np.float64(0.057777777777777775)],[np.float64(-0.43777777777777777)],[1],[0],[0],[1.54566712299129],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
101,0,101,[np.float64(-0.45555555555555555)],[np.float64(-0.3433333333333333)],[1],[0],[0],[1.8019597789971158],['target'],101,0,101,0,157.2470763940364,,10,157.22630024299724,157.2470763940364,157.2470763940364,0.08290876500541344,159.0283430889831,[np.float64(-0.45555555555555555)],[np.float64(-0.3433333333333333)],[1],[0],[0],[1.8019597789971158],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
102,0,102,[np.float64(-0.2811111111111111)],[np.float64(-0.18888888888888888)],[1],[0],[0],[1.1615212229662575],['target'],102,0,102,0,159.08835324901156,,5,159.07060741598252,159.08835324901156,159.08835324901156,0.042095348006114364,160.23236607701983,[np.float64(-0.2811111111111111)],[np.float64(-0.18888888888888888)],[1],[0],[0],[1.1615212229662575],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
103,0,103,[np.float64(0.40555555555555556)],[np.float64(0.4533333333333333)],[1],[0],[0],[2.1399682560004294],['target'],103,0,103,0,160.2925682280329,,5,160.27673803799553,160.2925682280329,160.2925682280329,0.044087702000979334,162.41681535402313,[np.float64(0.40555555555555556)],[np.float64(0.4533333333333333)],[1],[0],[0],[2.1399682560004294],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
104,0,104,[np.float64(-0.4033333333333333)],[np.float64(-0.14222222222222222)],[1],[0],[0],[1.5800761369755492],['target'],104,0,104,0,162.52207479800563,,10,162.49934977199882,162.52207479800563,162.52207479800563,0.08235041797161102,164.07951310800854,[np.float64(-0.4033333333333333)],[np.float64(-0.14222222222222222)],[1],[0],[0],[1.5800761369755492],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
105,0,105,[np.float64(0.0033333333333333335)],[np.float64(0.15666666666666668)],[1],[0],[0],[1.217605944024399],[None],105,0,105,0,164.1822283139918,,10,164.16170466598123,164.1822283139918,164.1822283139918,0.08201645198278129,165.37942200200632,[np.float64(0.0033333333333333335)],[np.float64(0.15666666666666668)],[1],[0],[0],[1.217605944024399],[None],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
106,0,106,[np.float64(0.17333333333333334)],[np.float64(-0.013333333333333334)],[1],[0],[0],[1.2663634170312434],['target'],106,0,106,0,165.4836635760148,,10,165.46267926099245,165.4836635760148,165.4836635760148,0.08304274099646136,166.72916140803136,[np.float64(0.17333333333333334)],[np.float64(-0.013333333333333334)],[1],[0],[0],[1.2663634170312434],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
107,0,107,[np.float64(-0.10444444444444445)],[np.float64(0.08888888888888889)],[1],[0],[0],[1.2244923320249654],['target'],107,0,107,0,166.8327294960036,,10,166.81112800200935,166.8327294960036,166.8327294960036,0.08174474898260087,168.03572628402617,[np.float64(-0.10444444444444445)],[np.float64(0.08888888888888889)],[1],[0],[0],[1.2244923320249654],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
108,0,108,[np.float64(-0.0811111111111111)],[np.float64(-0.37555555555555553)],[1],[0],[0],[1.3712709649698809],['target'],108,0,108,0,168.09249216900207,,5,168.07777513301698,168.09249216900207,168.09249216900207,0.04183465399546549,169.44918949599378,[np.float64(-0.0811111111111111)],[np.float64(-0.37555555555555553)],[1],[0],[0],[1.3712709649698809],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
109,0,109,[np.float64(0.11777777777777777)],[np.float64(0.43)],[1],[0],[0],[2.007716153981164],['target'],109,0,109,0,169.5085717990296,,5,169.4930892640259,169.5085717990296,169.5085717990296,0.04367912601446733,171.50092451501405,[np.float64(0.11777777777777777)],[np.float64(0.43)],[1],[0],[0],[2.007716153981164],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
110,0,110,[np.float64(0.21666666666666667)],[np.float64(0.15222222222222223)],[1],[0],[0],[1.6116611780016683],['target'],110,0,110,0,171.60516345500946,,10,171.58428206999088,171.60516345500946,171.60516345500946,0.08316911302972585,173.19605355203385,[np.float64(0.21666666666666667)],[np.float64(0.15222222222222223)],[1],[0],[0],[1.6116611780016683],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
111,0,111,[np.float64(0.03111111111111111)],[np.float64(-0.35333333333333333)],[1],[0],[0],[1.2930333130061626],['target'],111,0,111,0,173.2561285609845,,5,173.23810492601478,173.2561285609845,173.2561285609845,0.041820909013040364,174.53126370202517,[np.float64(0.03111111111111111)],[np.float64(-0.35333333333333333)],[1],[0],[0],[1.2930333130061626],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
112,0,112,[np.float64(0.2)],[np.float64(-0.45)],[1],[0],[0],[2.5544725409708917],['target'],112,0,112,0,174.63617455901112,,10,174.61518851300934,174.63617455901112,174.63617455901112,0.08374929096316919,177.16977070301073,[np.float64(0.2)],[np.float64(-0.45)],[1],[0],[0],[2.5544725409708917],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
