thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
114,0,114,[np.float64(0.012222222222222223)],[np.float64(-0.41)],[1],[0],[0],[1.1565296039916575],['target'],114,0,114,0,153.99159603496082,,5,153.97674626897788,153.99159603496082,153.99159603496082,0.04308317700633779,155.13336102699395,[np.float64(0.012222222222222223)],[np.float64(-0.41)],[1],[0],[0],[1.1565296039916575],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
115,0,115,[np.float64(-0.1111111111111111)],[np.float64(0.13666666666666666)],[1],[0],[0],[1.227939942968078],['target'],115,0,115,0,155.19070177798858,,5,155.1752522009774,155.19070177798858,155.19070177798858,0.04169035505037755,156.40333551698131,[np.float64(-0.1111111111111111)],[np.float64(0.13666666666666666)],[1],[0],[0],[1.227939942968078],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
116,0,116,[np.float64(-0.32222222222222224)],[np.float64(-0.4922222222222222)],[1],[0],[0],[1.4407751759863459],['target'],116,0,116,0,156.50915964896558,,10,156.48652695096098,156.50915964896558,156.50915964896558,0.08293520601000637,157.9274091119878,[np.float64(-0.32222222222222224)],[np.float64(-0.4922222222222222)],[1],[0],[0],[1.4407751759863459],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
117,0,117,[np.float64(0.12666666666666668)],[np.float64(-0.03222222222222222)],[1],[0],[0],[1.1554352850071155],['target'],117,0,117,0,158.03142950998154,,10,158.01002584799426,158.03142950998154,158.03142950998154,0.08240113005740568,159.16556908399798,[np.float64(0.12666666666666668)],[np.float64(-0.03222222222222222)],[1],[0],[0],[1.1554352850071155],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
118,0,118,[np.float64(-0.07444444444444444)],[np.float64(-0.09555555555555556)],[1],[0],[0],[1.0474505170132034],['target'],118,0,118,0,159.2681516709854,,10,159.24798311799532,159.2681516709854,159.2681516709854,0.08219876699149609,160.29554076795466,[np.float64(-0.07444444444444444)],[np.float64(-0.09555555555555556)],[1],[0],[0],[1.0474505170132034],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
119,0,119,[np.float64(-0.015555555555555555)],[np.float64(-0.027777777777777776)],[1],[0],[0],[0.9703423329629004],['target'],119,0,119,0,160.4000193979591,,10,160.37852213397855,160.4000193979591,160.4000193979591,0.08277077099774033,161.34896911896067,[np.float64(-0.015555555555555555)],[np.float64(-0.027777777777777776)],[1],[0],[0],[0.9703423329629004],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
120,0,120,[np.float64(-0.19333333333333333)],[np.float64(-0.07555555555555556)],[1],[0],[0],[1.2635992279974744],['target'],120,0,120,0,161.45372636296088,,10,161.43133961898275,161.45372636296088,161.45372636296088,0.08215593901695684,162.69504613499157,[np.float64(-0.19333333333333333)],[np.float64(-0.07555555555555556)],[1],[0],[0],[1.2635992279974744],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
121,0,121,[np.float64(0.16444444444444445)],[np.float64(-0.04)],[1],[0],[0],[1.0709269469953142],[None],121,0,121,0,162.79874616395682,,10,162.77838848700048,162.79874616395682,162.79874616395682,0.08312842599116266,163.84942058997694,[np.float64(0.16444444444444445)],[np.float64(-0.04)],[1],[0],[0],[1.0709269469953142],[None],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
122,0,122,[np.float64(0.36777777777777776)],[np.float64(-0.46111111111111114)],[1],[0],[0],[1.2742928079678677],['target'],122,0,122,0,163.90883111394942,,5,163.89168854797026,163.90883111394942,163.90883111394942,0.04205288796219975,165.16609002795303,[np.float64(0.36777777777777776)],[np.float64(-0.46111111111111114)],[1],[0],[0],[1.2742928079678677],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
123,0,123,[np.float64(0.03333333333333333)],[np.float64(0.46444444444444444)],[1],[0],[0],[1.5843791969818994],['target'],123,0,123,0,165.2263081749552,,5,165.20861896098359,165.2263081749552,165.2263081749552,0.042349010007455945,166.7931112679653,[np.float64(0.03333333333333333)],[np.float64(0.46444444444444444)],[1],[0],[0],[1.5843791969818994],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
124,0,124,[np.float64(-0.36777777777777776)],[np.float64(0.04777777777777778)],[1],[0],[0],[1.3066727860132232],['target'],124,0,124,0,166.89727096096613,,10,166.8766937009641,166.89727096096613,166.89727096096613,0.08339796005748212,168.18353840196505,[np.float64(-0.36777777777777776)],[np.float64(0.04777777777777778)],[1],[0],[0],[1.3066727860132232],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
125,0,125,[np.float64(0.4777777777777778)],[np.float64(-0.34444444444444444)],[1],[0],[0],[1.8894314719946124],['target'],125,0,125,0,168.28783311095322,,10,168.26686062297085,168.28783311095322,168.28783311095322,0.08309767098398879,170.15639866999118,[np.float64(0.4777777777777778)],[np.float64(-0.34444444444444444)],[1],[0],[0],[1.8894314719946124],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
126,0,126,[np.float64(0.4955555555555556)],[np.float64(-0.24333333333333335)],[1],[0],[0],[1.6585780729656108],['target'],126,0,126,0,170.26029194198782,,10,170.2392111659865,170.26029194198782,170.26029194198782,0.08259789104340598,171.89787911699386,[np.float64(0.4955555555555556)],[np.float64(-0.24333333333333335)],[1],[0],[0],[1.6585780729656108],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
127,0,127,[np.float64(-0.07)],[np.float64(-0.22555555555555556)],[1],[0],[0],[0.8244313210016116],[None],127,0,127,0,172.00071147596464,,10,171.98011963895988,172.00071147596464,172.00071147596464,0.08206112904008478,172.80466416099807,[np.float64(-0.07)],[np.float64(-0.22555555555555556)],[1],[0],[0],[0.8244313210016116],[None],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
128,0,128,[np.float64(0.19666666666666666)],[np.float64(0.41444444444444445)],[1],[0],[0],[1.449880390020553],['target'],128,0,128,0,172.8653108199942,,5,172.8498791649472,172.8653108199942,172.8653108199942,0.04499368800316006,174.29986140294932,[np.float64(0.19666666666666666)],[np.float64(0.41444444444444445)],[1],[0],[0],[1.449880390020553],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
129,0,129,[np.float64(0.14333333333333334)],[np.float64(-0.20222222222222222)],[1],[0],[0],[1.1232280409894884],['target'],129,0,129,0,174.40459334600018,,10,174.3836203769897,174.40459334600018,174.40459334600018,0.0835044480045326,175.5069900159724,[np.float64(0.14333333333333334)],[np.float64(-0.20222222222222222)],[1],[0],[0],[1.1232280409894884],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
130,0,130,[np.float64(0.27666666666666667)],[np.float64(0.2011111111111111)],[1],[0],[0],[1.2459616209962405],['target'],130,0,130,0,175.56474222196266,,5,175.54975177894812,175.56474222196266,175.56474222196266,0.0424814120051451,176.79579777497565,[np.float64(0.27666666666666667)],[np.float64(0.2011111111111111)],[1],[0],[0],[1.2459616209962405],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
131,0,131,[np.float64(-0.2588888888888889)],[np.float64(0.41555555555555557)],[1],[0],[0],[1.469848703010939],['target'],131,0,131,0,176.90036424895516,,10,176.87978126999224,176.90036424895516,176.90036424895516,0.08385176700539887,178.3497586819576,[np.float64(-0.2588888888888889)],[np.float64(0.41555555555555557)],[1],[0],[0],[1.469848703010939],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
132,0,132,[np.float64(-0.01)],[np.float64(0.2288888888888889)],[1],[0],[0],[1.0035059079527855],['target'],132,0,132,0,178.45572074200027,,10,178.43312027899083,178.45572074200027,178.45572074200027,0.08308529498754069,179.43674044898944,[np.float64(-0.01)],[np.float64(0.2288888888888889)],[1],[0],[0],[1.0035059079527855],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
133,0,133,[np.float64(0.41333333333333333)],[np.float64(0.31333333333333335)],[1],[0],[0],[1.0569715200108476],['target'],133,0,133,0,179.54167470597895,,10,179.51922843197826,179.54167470597895,179.54167470597895,0.08226812299108133,180.57630706898635,[np.float64(0.41333333333333333)],[np.float64(0.31333333333333335)],[1],[0],[0],[1.0569715200108476],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
134,0,134,[np.float64(-0.2588888888888889)],[np.float64(0.49)],[1],[0],[0],[1.3434971109963953],['target'],134,0,134,0,180.63419179199263,,5,180.61835449095815,180.63419179199263,180.63419179199263,0.04182672395836562,181.9619362069643,[np.float64(-0.2588888888888889)],[np.float64(0.49)],[1],[0],[0],[1.3434971109963953],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
135,0,135,[np.float64(0.4866666666666667)],[np.float64(0.49333333333333335)],[1],[0],[0],[1.431351336010266],['target'],135,0,135,0,182.06440306198783,,10,182.04369704495184,182.06440306198783,182.06440306198783,0.08162772899959236,183.4751473799697,[np.float64(0.4866666666666667)],[np.float64(0.49333333333333335)],[1],[0],[0],[1.431351336010266],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
136,0,136,[np.float64(-0.2511111111111111)],[np.float64(0.4855555555555556)],[1],[0],[0],[1.112691290967632],['target'],136,0,136,0,183.53233679395635,,5,183.5166190279997,183.53233679395635,183.53233679395635,0.041299166972748935,184.6293981029885,[np.float64(-0.2511111111111111)],[np.float64(0.4855555555555556)],[1],[0],[0],[1.112691290967632],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
137,0,137,[np.float64(-0.10222222222222223)],[np.float64(-0.12555555555555556)],[1],[0],[0],[1.3396100170211866],['target'],137,0,137,0,184.6885784609476,,5,184.6709621079499,184.6885784609476,184.6885784609476,0.04142888996284455,186.01067165198037,[np.float64(-0.10222222222222223)],[np.float64(-0.12555555555555556)],[1],[0],[0],[1.3396100170211866],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
138,0,138,[np.float64(-0.4577777777777778)],[np.float64(0.15777777777777777)],[1],[0],[0],[0.9283552420092747],['target'],138,0,138,0,186.06765240599634,,5,186.05254311294993,186.06765240599634,186.06765240599634,0.041725023998878896,186.98098735196982,[np.float64(-0.4577777777777778)],[np.float64(0.15777777777777777)],[1],[0],[0],[0.9283552420092747],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
139,0,139,[np.float64(0.11333333333333333)],[np.float64(-0.19666666666666666)],[1],[0],[0],[1.2350601410144009],['target'],139,0,139,0,187.08504305395763,,10,187.06407507596305,187.08504305395763,187.08504305395763,0.08293775998754427,188.29924620996462,[np.float64(0.11333333333333333)],[np.float64(-0.19666666666666666)],[1],[0],[0],[1.2350601410144009],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
140,0,140,[np.float64(-0.2477777777777778)],[np.float64(-0.02)],[1],[0],[0],[0.8392805330222473],['target'],140,0,140,0,188.40549010696122,,10,188.38257928699022,188.40549010696122,188.40549010696122,0.08311544900061563,189.22197112400318,[np.float64(-0.2477777777777778)],[np.float64(-0.02)],[1],[0],[0],[0.8392805330222473],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
141,0,141,[np.float64(-0.2811111111111111)],[np.float64(-0.34555555555555556)],[1],[0],[0],[1.5951523300027475],['target'],141,0,141,0,189.2819597669877,,5,189.2655805889517,189.2819597669877,189.2819597669877,0.043391237035393715,190.86082465795334,[np.float64(-0.2811111111111111)],[np.float64(-0.34555555555555556)],[1],[0],[0],[1.5951523300027475],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
142,0,142,[np.float64(-0.4288888888888889)],[np.float64(-0.09)],[1],[0],[0],[1.0346315550268628],['target'],142,0,142,0,190.96326425200095,,10,190.94250275497325,190.96326425200095,190.96326425200095,0.08153512800345197,191.97724744898733,[np.float64(-0.4288888888888889)],[np.float64(-0.09)],[1],[0],[0],[1.0346315550268628],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
143,0,143,[np.float64(0.4255555555555556)],[np.float64(0.04666666666666667)],[1],[0],[0],[1.4833531100302935],['target'],143,0,143,0,192.0344452940044,,5,192.01891233795322,192.0344452940044,192.0344452940044,0.04144622600870207,193.5023819449707,[np.float64(0.4255555555555556)],[np.float64(0.04666666666666667)],[1],[0],[0],[1.4833531100302935],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
144,0,144,[np.float64(-0.1)],[np.float64(0.18666666666666668)],[1],[0],[0],[1.082190660003107],['target'],144,0,144,0,193.56057674594922,,5,193.54493453196483,193.56057674594922,193.56057674594922,0.04236638802103698,194.62726328597637,[np.float64(-0.1)],[np.float64(0.18666666666666668)],[1],[0],[0],[1.082190660003107],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
145,0,145,[np.float64(0.22666666666666666)],[np.float64(0.1388888888888889)],[1],[0],[0],[1.1597331579541788],['target'],145,0,145,0,194.73264925199328,,10,194.71049469296122,194.73264925199328,194.73264925199328,0.08300734497606754,195.87037448596675,[np.float64(0.22666666666666666)],[np.float64(0.1388888888888889)],[1],[0],[0],[1.1597331579541788],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
146,0,146,[np.float64(-0.49444444444444446)],[np.float64(0.4766666666666667)],[1],[0],[0],[2.0809159919735976],['target'],146,0,146,0,195.92905932699796,,5,195.91366937098792,195.92905932699796,195.92905932699796,0.043017114978283644,197.99467284796992,[np.float64(-0.49444444444444446)],[np.float64(0.4766666666666667)],[1],[0],[0],[2.0809159919735976],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
147,0,147,[np.float64(0.3877777777777778)],[np.float64(-0.10888888888888888)],[1],[0],[0],[1.2491117999888957],['target'],147,0,147,0,198.05392023199238,,5,198.0378552529728,198.05392023199238,198.05392023199238,0.04307976400014013,199.2870767719578,[np.float64(0.3877777777777778)],[np.float64(-0.10888888888888888)],[1],[0],[0],[1.2491117999888957],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
148,0,148,[np.float64(0.13666666666666666)],[np.float64(-0.13444444444444445)],[1],[0],[0],[1.145625553035643],['target'],148,0,148,0,199.39210896397708,,10,199.36986213095952,199.39210896397708,199.39210896397708,0.08260899700690061,200.51559665898094,[np.float64(0.13666666666666666)],[np.float64(-0.13444444444444445)],[1],[0],[0],[1.145625553035643],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
149,0,149,[np.float64(-0.32)],[np.float64(-0.12666666666666668)],[1],[0],[0],[1.2251048720208928],['target'],149,0,149,0,200.6199989959714,,10,200.5988776719896,200.6199989959714,200.6199989959714,0.0830688209971413,201.82411937095458,[np.float64(-0.32)],[np.float64(-0.12666666666666668)],[1],[0],[0],[1.2251048720208928],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
150,0,150,[np.float64(-0.10222222222222223)],[np.float64(-0.08222222222222222)],[1],[0],[0],[0.9364908050047234],['target'],150,0,150,0,201.88246140198316,,5,201.86738245096058,201.88246140198316,201.88246140198316,0.0429880820447579,202.80401203397196,[np.float64(-0.10222222222222223)],[np.float64(-0.08222222222222222)],[1],[0],[0],[0.9364908050047234],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
151,0,151,[np.float64(0.11444444444444445)],[np.float64(-0.07444444444444444)],[1],[0],[0],[0.9939521659980528],['target'],151,0,151,0,202.90897000196856,,10,202.88828129594913,202.90897000196856,202.90897000196856,0.08404212404275313,203.8823909869534,[np.float64(0.11444444444444445)],[np.float64(-0.07444444444444444)],[1],[0],[0],[0.9939521659980528],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
152,0,152,[np.float64(-0.2733333333333333)],[np.float64(0.43777777777777777)],[1],[0],[0],[1.3591657829820178],['target'],152,0,152,0,203.94218797195936,,5,203.92672463797498,203.94218797195936,203.94218797195936,0.04397677502129227,205.28604730794905,[np.float64(-0.2733333333333333)],[np.float64(0.43777777777777777)],[1],[0],[0],[1.3591657829820178],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
153,0,153,[np.float64(-0.5088888888888888)],[np.float64(-0.37333333333333335)],[1],[0],[0],[1.3180119179887697],[None],153,0,153,0,205.39027928799624,,10,205.36941120098345,205.39027928799624,205.39027928799624,0.08309276099316776,206.68753388396,[np.float64(-0.5088888888888888)],[np.float64(-0.37333333333333335)],[1],[0],[0],[1.3180119179887697],[None],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
154,0,154,[np.float64(-0.5033333333333333)],[np.float64(-0.04666666666666667)],[1],[0],[0],[0.9247869569808245],[None],154,0,154,0,206.74595931899967,,5,206.72924171196064,206.74595931899967,206.74595931899967,0.041489416966214776,207.6541594339651,[np.float64(-0.5033333333333333)],[np.float64(-0.04666666666666667)],[1],[0],[0],[0.9247869569808245],[None],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
155,0,155,[np.float64(-0.45222222222222225)],[np.float64(-0.015555555555555555)],[1],[0],[0],[0.7202255590236746],['target'],155,0,155,0,207.71413573098835,,5,207.69807177595794,207.71413573098835,207.71413573098835,0.04369225399568677,208.4184307520045,[np.float64(-0.45222222222222225)],[np.float64(-0.015555555555555555)],[1],[0],[0],[0.7202255590236746],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
156,0,156,[np.float64(0.2088888888888889)],[np.float64(-0.13555555555555557)],[1],[0],[0],[1.1981619329890236],['target'],156,0,156,0,208.47771451197332,,5,208.46127245097887,208.47771451197332,208.47771451197332,0.042639784049242735,209.6595241969917,[np.float64(0.2088888888888889)],[np.float64(-0.13555555555555557)],[1],[0],[0],[1.1981619329890236],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
157,0,157,[np.float64(0.06555555555555556)],[np.float64(0.2388888888888889)],[1],[0],[0],[1.3681094909552485],['target'],157,0,157,0,209.71875284495763,,5,209.7011489829747,209.71875284495763,209.71875284495763,0.04147814103635028,211.0694196219556,[np.float64(0.06555555555555556)],[np.float64(0.2388888888888889)],[1],[0],[0],[1.3681094909552485],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
158,0,158,[np.float64(0.2688888888888889)],[np.float64(-0.30333333333333334)],[1],[0],[0],[1.3402366259833798],['target'],158,0,158,0,211.1278053249698,,5,211.11242951400345,211.1278053249698,211.1278053249698,0.04278065700782463,212.45277996495133,[np.float64(0.2688888888888889)],[np.float64(-0.30333333333333334)],[1],[0],[0],[1.3402366259833798],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
159,0,159,[np.float64(0.39111111111111113)],[np.float64(-0.4088888888888889)],[1],[0],[0],[1.1583756860345602],['target'],159,0,159,0,212.55732874397654,,10,212.5356785369804,212.55732874397654,212.55732874397654,0.08272298896918073,213.6941640219884,[np.float64(0.39111111111111113)],[np.float64(-0.4088888888888889)],[1],[0],[0],[1.1583756860345602],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
160,0,160,[np.float64(-0.14)],[np.float64(-0.11666666666666667)],[1],[0],[0],[1.2554942989954725],['target'],160,0,160,0,213.79943816299783,,10,213.77822221897077,213.79943816299783,213.79943816299783,0.08384133502840996,215.03382817900274,[np.float64(-0.14)],[np.float64(-0.11666666666666667)],[1],[0],[0],[1.2554942989954725],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
161,0,161,[np.float64(0.13555555555555557)],[np.float64(-0.3511111111111111)],[1],[0],[0],[1.7171810049912892],['target'],161,0,161,0,215.0923182539991,,5,215.07588675897568,215.0923182539991,215.0923182539991,0.04178877000231296,216.79317472095136,[np.float64(0.13555555555555557)],[np.float64(-0.3511111111111111)],[1],[0],[0],[1.7171810049912892],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
162,0,162,[np.float64(0.21666666666666667)],[np.float64(-0.36666666666666664)],[1],[0],[0],[2.4912551079760306],['target'],162,0,162,0,216.89596375694964,,10,216.87556350795785,216.89596375694964,216.89596375694964,0.08220761502161622,219.36692972900346,[np.float64(0.21666666666666667)],[np.float64(-0.36666666666666664)],[1],[0],[0],[2.4912551079760306],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
163,0,163,[np.float64(0.1322222222222222)],[np.float64(0.14222222222222222)],[1],[0],[0],[1.3328196380170994],['target'],163,0,163,0,219.42579799098894,,5,219.40927838999778,219.42579799098894,219.42579799098894,0.04212655301671475,220.74220831895946,[np.float64(0.1322222222222222)],[np.float64(0.14222222222222222)],[1],[0],[0],[1.3328196380170994],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
164,0,164,[np.float64(-0.44)],[np.float64(-0.2411111111111111)],[1],[0],[0],[1.3305564990150742],['target'],164,0,164,0,220.79953709698748,,5,220.78445996396476,220.79953709698748,220.79953709698748,0.04207379400031641,222.11512122896966,[np.float64(-0.44)],[np.float64(-0.2411111111111111)],[1],[0],[0],[1.3305564990150742],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
165,0,165,[np.float64(0.35333333333333333)],[np.float64(0.42444444444444446)],[1],[0],[0],[1.6390888890018687],['target'],165,0,165,0,222.1733704689541,,5,222.15840534697054,222.1733704689541,222.1733704689541,0.04310895601520315,223.79759924096288,[np.float64(0.35333333333333333)],[np.float64(0.42444444444444446)],[1],[0],[0],[1.6390888890018687],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
166,0,166,[np.float64(-0.45)],[np.float64(-0.1111111111111111)],[1],[0],[0],[1.1689291219809093],['target'],166,0,166,0,223.8579412800027,,5,223.8405342749902,223.8579412800027,223.8579412800027,0.042759670002851635,225.0095719799865,[np.float64(-0.45)],[np.float64(-0.1111111111111111)],[1],[0],[0],[1.1689291219809093],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
167,0,167,[np.float64(0.04777777777777778)],[np.float64(-0.21222222222222223)],[1],[0],[0],[1.31678714096779],['target'],167,0,167,0,225.06733029696625,,5,225.05172052897979,225.06733029696625,225.06733029696625,0.0419739960343577,226.36865279398626,[np.float64(0.04777777777777778)],[np.float64(-0.21222222222222223)],[1],[0],[0],[1.31678714096779],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
168,0,168,[np.float64(0.47)],[np.float64(-0.06777777777777778)],[1],[0],[0],[1.2772874679649249],['target'],168,0,168,0,226.47329752199585,,10,226.45268127397867,226.47329752199585,226.47329752199585,0.0838052500039339,227.7300507859909,[np.float64(0.47)],[np.float64(-0.06777777777777778)],[1],[0],[0],[1.2772874679649249],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
169,0,169,[np.float64(-0.11222222222222222)],[np.float64(0.19)],[1],[0],[0],[1.1095813260180876],['target'],169,0,169,0,227.78948449494783,,5,227.77176999195945,227.78948449494783,227.78948449494783,0.04155506903771311,228.88145912095206,[np.float64(-0.11222222222222222)],[np.float64(0.19)],[1],[0],[0],[1.1095813260180876],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
170,0,170,[np.float64(-0.07777777777777778)],[np.float64(0.44333333333333336)],[1],[0],[0],[1.1240643879864365],['target'],170,0,170,0,228.93928547896212,,5,228.92396721598925,228.93928547896212,228.93928547896212,0.04233255400322378,230.04814155498752,[np.float64(-0.07777777777777778)],[np.float64(0.44333333333333336)],[1],[0],[0],[1.1240643879864365],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
