thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(0.45222222222222225)],[np.float64(0.1411111111111111)],[1],[0],[0],[1.305738721974194],['target'],56,0,56,0,135.3814583279891,,10,135.36123481596587,135.3814583279891,135.3814583279891,0.0814056700328365,136.66711867996491,[np.float64(0.45222222222222225)],[np.float64(0.1411111111111111)],[1],[0],[0],[1.305738721974194],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
57,0,57,[np.float64(0.4066666666666667)],[np.float64(0.25666666666666665)],[1],[0],[0],[0.9415930000250228],['target'],57,0,57,0,136.77243267500307,,10,136.75178860500455,136.77243267500307,136.77243267500307,0.08425529499072582,137.69352487800643,[np.float64(0.4066666666666667)],[np.float64(0.25666666666666665)],[1],[0],[0],[0.9415930000250228],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
58,0,58,[np.float64(-0.5044444444444445)],[np.float64(-0.20222222222222222)],[1],[0],[0],[1.0800479190074839],['target'],58,0,58,0,137.75147183099762,,5,137.73673980199965,137.75147183099762,137.75147183099762,0.042936120997183025,138.81690599396825,[np.float64(-0.5044444444444445)],[np.float64(-0.20222222222222222)],[1],[0],[0],[1.0800479190074839],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
59,0,59,[np.float64(-0.4488888888888889)],[np.float64(0.17888888888888888)],[1],[0],[0],[1.139308013021946],['target'],59,0,59,0,138.91893746098503,,10,138.89871071395464,138.91893746098503,138.91893746098503,0.08164157101418823,140.03812540700892,[np.float64(-0.4488888888888889)],[np.float64(0.17888888888888888)],[1],[0],[0],[1.139308013021946],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
60,0,60,[np.float64(-0.05333333333333334)],[np.float64(0.1288888888888889)],[1],[0],[0],[1.31407030695118],['target'],60,0,60,0,140.14051487197867,,10,140.12023747101193,140.14051487197867,140.14051487197867,0.08188579301349819,141.43441827199422,[np.float64(-0.05333333333333334)],[np.float64(0.1288888888888889)],[1],[0],[0],[1.31407030695118],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
61,0,61,[np.float64(0.47333333333333333)],[np.float64(0.11777777777777777)],[1],[0],[0],[1.3605338769848458],['target'],61,0,61,0,141.49391442496562,,5,141.47648763400503,141.49391442496562,141.49391442496562,0.04190217301947996,142.83714065799722,[np.float64(0.47333333333333333)],[np.float64(0.11777777777777777)],[1],[0],[0],[1.3605338769848458],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
62,0,62,[np.float64(0.21777777777777776)],[np.float64(0.12555555555555556)],[1],[0],[0],[1.0799583210027777],['target'],62,0,62,0,142.9405472619692,,10,142.91915896895807,142.9405472619692,142.9405472619692,0.08178655197843909,143.999228680972,[np.float64(0.21777777777777776)],[np.float64(0.12555555555555556)],[1],[0],[0],[1.0799583210027777],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
63,0,63,[np.float64(0.4266666666666667)],[np.float64(-0.37777777777777777)],[1],[0],[0],[1.508037207997404],['target'],63,0,63,0,144.10588305996498,,10,144.08226510800887,144.10588305996498,144.10588305996498,0.08281995903234929,145.59041288896697,[np.float64(0.4266666666666667)],[np.float64(-0.37777777777777777)],[1],[0],[0],[1.508037207997404],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
64,0,64,[np.float64(0.2911111111111111)],[np.float64(0.09777777777777778)],[1],[0],[0],[1.4900809079990722],['target'],64,0,64,0,145.64961143099936,,5,145.63357965898467,145.64961143099936,145.64961143099936,0.04286394803784788,147.123770745995,[np.float64(0.2911111111111111)],[np.float64(0.09777777777777778)],[1],[0],[0],[1.4900809079990722],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
65,0,65,[np.float64(0.24888888888888888)],[np.float64(-0.3288888888888889)],[1],[0],[0],[1.148625134024769],['target'],65,0,65,0,147.22791390196653,,10,147.2071184410015,147.22791390196653,147.22791390196653,0.08309143496444449,148.35585137200542,[np.float64(0.24888888888888888)],[np.float64(-0.3288888888888889)],[1],[0],[0],[1.148625134024769],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
66,0,66,[np.float64(-0.2)],[np.float64(0.13555555555555557)],[1],[0],[0],[1.4038939619786106],['target'],66,0,66,0,148.4603297850117,,10,148.4388098680065,148.4603297850117,148.4603297850117,0.08274121099384502,149.84285629796796,[np.float64(-0.2)],[np.float64(0.13555555555555557)],[1],[0],[0],[1.4038939619786106],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
67,0,67,[np.float64(0.2388888888888889)],[np.float64(-0.2688888888888889)],[1],[0],[0],[1.0813056459883228],['target'],67,0,67,0,149.94770107895602,,10,149.92635943798814,149.94770107895602,149.94770107895602,0.08320880599785596,151.00777485396247,[np.float64(0.2388888888888889)],[np.float64(-0.2688888888888889)],[1],[0],[0],[1.0813056459883228],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
68,0,68,[np.float64(0.15444444444444444)],[np.float64(0.43444444444444447)],[1],[0],[0],[1.2232730139512569],['target'],68,0,68,0,151.06698389700614,,5,151.0497348519857,151.06698389700614,151.06698389700614,0.041744349990040064,152.27312714298023,[np.float64(0.15444444444444444)],[np.float64(0.43444444444444447)],[1],[0],[0],[1.2232730139512569],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
69,0,69,[np.float64(0.10666666666666667)],[np.float64(0.2722222222222222)],[1],[0],[0],[1.3304673010134138],['target'],69,0,69,0,152.37816825998016,,10,152.3568794800085,152.37816825998016,152.37816825998016,0.08353053801693022,153.6874581289594,[np.float64(0.10666666666666667)],[np.float64(0.2722222222222222)],[1],[0],[0],[1.3304673010134138],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
70,0,70,[np.float64(0.18222222222222223)],[np.float64(-0.13333333333333333)],[1],[0],[0],[1.1909855359699577],['target'],70,0,70,0,153.74508843501098,,5,153.7297201489564,153.74508843501098,153.74508843501098,0.042041856970172375,154.9208390850108,[np.float64(0.18222222222222223)],[np.float64(-0.13333333333333333)],[1],[0],[0],[1.1909855359699577],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
71,0,71,[np.float64(0.21333333333333335)],[np.float64(0.09)],[1],[0],[0],[0.9550072220154107],['target'],71,0,71,0,155.02497201500228,,10,155.00373860099353,155.02497201500228,155.02497201500228,0.08267494098981842,155.95886251400225,[np.float64(0.21333333333333335)],[np.float64(0.09)],[1],[0],[0],[0.9550072220154107],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
72,0,72,[np.float64(0.24888888888888888)],[np.float64(0.17)],[1],[0],[0],[1.1153892120346427],['target'],72,0,72,0,156.06363976595458,,10,156.0414888819796,156.06363976595458,156.06363976595458,0.08245583099778742,157.15704208100215,[np.float64(0.24888888888888888)],[np.float64(0.17)],[1],[0],[0],[1.1153892120346427],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
73,0,73,[np.float64(-0.35777777777777775)],[np.float64(0.051111111111111114)],[1],[0],[0],[1.042897623963654],['target'],73,0,73,0,157.2151292259805,,5,157.20010844798526,157.2151292259805,157.2151292259805,0.042828965990338475,158.2431780420011,[np.float64(-0.35777777777777775)],[np.float64(0.051111111111111114)],[1],[0],[0],[1.042897623963654],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
74,0,74,[np.float64(0.1811111111111111)],[np.float64(-0.38555555555555554)],[1],[0],[0],[1.3962841450120322],['target'],74,0,74,0,158.34764646197436,,10,158.3258856809698,158.34764646197436,158.34764646197436,0.08245174400508404,159.72228049498517,[np.float64(0.1811111111111111)],[np.float64(-0.38555555555555554)],[1],[0],[0],[1.3962841450120322],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
75,0,75,[np.float64(-0.3688888888888889)],[np.float64(-0.47333333333333333)],[1],[0],[0],[1.6118956040008925],['target'],75,0,75,0,159.82558207400143,,10,159.80508454097435,159.82558207400143,159.82558207400143,0.08258636895334348,161.41707277699606,[np.float64(-0.3688888888888889)],[np.float64(-0.47333333333333333)],[1],[0],[0],[1.6118956040008925],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
76,0,76,[np.float64(-0.43)],[np.float64(0.01888888888888889)],[1],[0],[0],[1.35566637001466],['target'],76,0,76,0,161.51948074897518,,10,161.49925293400884,161.51948074897518,161.51948074897518,0.08199856401188299,162.8550307569676,[np.float64(-0.43)],[np.float64(0.01888888888888889)],[1],[0],[0],[1.35566637001466],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
77,0,77,[np.float64(-0.3655555555555556)],[np.float64(-0.23777777777777778)],[1],[0],[0],[1.0556644260068424],['target'],77,0,77,0,162.95912478497485,,10,162.93766873999266,162.95912478497485,162.95912478497485,0.08242720097769052,163.9934731699759,[np.float64(-0.3655555555555556)],[np.float64(-0.23777777777777778)],[1],[0],[0],[1.0556644260068424],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
78,0,78,[np.float64(-0.21222222222222223)],[np.float64(-0.1811111111111111)],[1],[0],[0],[0.8973193750134669],['target'],78,0,78,0,164.0516747199581,,5,164.036602046981,164.0516747199581,164.0516747199581,0.0427568550221622,164.93401136097964,[np.float64(-0.21222222222222223)],[np.float64(-0.1811111111111111)],[1],[0],[0],[0.8973193750134669],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
79,0,79,[np.float64(-0.10222222222222223)],[np.float64(0.06777777777777778)],[1],[0],[0],[1.2079205599729903],['target'],79,0,79,0,164.99060225801077,,5,164.9756936939666,164.99060225801077,164.99060225801077,0.04144115000963211,166.18374775897246,[np.float64(-0.10222222222222223)],[np.float64(0.06777777777777778)],[1],[0],[0],[1.2079205599729903],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
80,0,80,[np.float64(0.43444444444444447)],[np.float64(0.006666666666666667)],[1],[0],[0],[1.1979793549980968],['target'],80,0,80,0,166.24378491396783,,5,166.22671491198707,166.24378491396783,166.24378491396783,0.042743614001665264,167.42483342497144,[np.float64(0.43444444444444447)],[np.float64(0.006666666666666667)],[1],[0],[0],[1.1979793549980968],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
81,0,81,[np.float64(-0.10666666666666667)],[np.float64(-0.09333333333333334)],[1],[0],[0],[1.0043731160112657],['target'],81,0,81,0,167.5328692829935,,10,167.50923551700544,167.5328692829935,167.5328692829935,0.08416777400998399,168.51374692999525,[np.float64(-0.10666666666666667)],[np.float64(-0.09333333333333334)],[1],[0],[0],[1.0043731160112657],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
82,0,82,[np.float64(0.4488888888888889)],[np.float64(0.03888888888888889)],[1],[0],[0],[0.9607201230246574],['target'],82,0,82,0,168.57135583501076,,5,168.5565153179923,168.57135583501076,168.57135583501076,0.042492899985518306,169.5173297119909,[np.float64(0.4488888888888889)],[np.float64(0.03888888888888889)],[1],[0],[0],[0.9607201230246574],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
83,0,83,[np.float64(-0.23555555555555555)],[np.float64(-0.32555555555555554)],[1],[0],[0],[0.9977132659987547],['target'],83,0,83,0,169.57478695100872,,5,169.55893735500285,169.57478695100872,169.57478695100872,0.04146530700381845,170.55679509899346,[np.float64(-0.23555555555555555)],[np.float64(-0.32555555555555554)],[1],[0],[0],[0.9977132659987547],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
84,0,84,[np.float64(0.3422222222222222)],[np.float64(0.4866666666666667)],[1],[0],[0],[2.31426008901326],['target'],84,0,84,0,170.61667143297382,,5,170.60020487901056,170.61667143297382,170.61667143297382,0.0431912419735454,172.91460244299378,[np.float64(0.3422222222222222)],[np.float64(0.4866666666666667)],[1],[0],[0],[2.31426008901326],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
85,0,85,[np.float64(-0.2822222222222222)],[np.float64(-0.14777777777777779)],[1],[0],[0],[1.20233586296672],['target'],85,0,85,0,173.018367192999,,10,172.9972874429659,173.018367192999,173.018367192999,0.08247856399975717,174.19976027100347,[np.float64(-0.2822222222222222)],[np.float64(-0.14777777777777779)],[1],[0],[0],[1.20233586296672],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
86,0,86,[np.float64(0.4211111111111111)],[np.float64(-0.21333333333333335)],[1],[0],[0],[1.8770975510124117],['target'],86,0,86,0,174.26172847900307,,5,174.24464325699955,174.26172847900307,174.26172847900307,0.04461347102187574,176.12184748100117,[np.float64(0.4211111111111111)],[np.float64(-0.21333333333333335)],[1],[0],[0],[1.8770975510124117],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
87,0,87,[np.float64(0.4822222222222222)],[np.float64(-0.42333333333333334)],[1],[0],[0],[1.1413937509641983],['target'],87,0,87,0,176.18000411597313,,5,176.1647114160005,176.18000411597313,176.18000411597313,0.042685944004915655,177.30624573398381,[np.float64(0.4822222222222222)],[np.float64(-0.42333333333333334)],[1],[0],[0],[1.1413937509641983],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
88,0,88,[np.float64(0.016666666666666666)],[np.float64(0.2633333333333333)],[1],[0],[0],[1.4722276469692588],['target'],88,0,88,0,177.36433438397944,,5,177.34959307598183,177.36433438397944,177.36433438397944,0.04311490396503359,178.82193385798018,[np.float64(0.016666666666666666)],[np.float64(0.2633333333333333)],[1],[0],[0],[1.4722276469692588],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
89,0,89,[np.float64(-0.18666666666666668)],[np.float64(-0.39666666666666667)],[1],[0],[0],[1.0932150239823386],['target'],89,0,89,0,178.88277097098762,,5,178.86501011200016,178.88277097098762,178.88277097098762,0.04290639900136739,179.9583642469952,[np.float64(-0.18666666666666668)],[np.float64(-0.39666666666666667)],[1],[0],[0],[1.0932150239823386],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
90,0,90,[np.float64(0.4688888888888889)],[np.float64(0.3566666666666667)],[1],[0],[0],[1.6339436160051264],['target'],90,0,90,0,180.06383326195646,,10,180.0424299609731,180.06383326195646,180.06383326195646,0.08382880996214226,181.67660407698713,[np.float64(0.4688888888888889)],[np.float64(0.3566666666666667)],[1],[0],[0],[1.6339436160051264],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
91,0,91,[np.float64(-0.06888888888888889)],[np.float64(0.3011111111111111)],[1],[0],[0],[1.10101179004414],['target'],91,0,91,0,181.73581630695844,,5,181.72073360998183,181.73581630695844,181.73581630695844,0.04380223696352914,182.8218554109917,[np.float64(-0.06888888888888889)],[np.float64(0.3011111111111111)],[1],[0],[0],[1.10101179004414],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
92,0,92,[np.float64(0.3477777777777778)],[np.float64(0.24555555555555555)],[1],[0],[0],[0.965275976981502],['target'],92,0,92,0,182.92594166198978,,10,182.9043816049816,182.92594166198978,182.92594166198978,0.08234766405075788,183.8697664049687,[np.float64(0.3477777777777778)],[np.float64(0.24555555555555555)],[1],[0],[0],[0.965275976981502],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
93,0,93,[np.float64(-0.18555555555555556)],[np.float64(-0.4022222222222222)],[1],[0],[0],[1.1443905630148947],[None],93,0,93,0,183.9268519069883,,5,183.9114158669836,183.9268519069883,183.9268519069883,0.041429977980442345,185.05591632798314,[np.float64(-0.18555555555555556)],[np.float64(-0.4022222222222222)],[1],[0],[0],[1.1443905630148947],[None],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
94,0,94,[np.float64(0.10444444444444445)],[np.float64(0.48444444444444446)],[1],[0],[0],[1.4010814220528118],['target'],94,0,94,0,185.15894292696612,,10,185.1382371299551,185.15894292696612,185.15894292696612,0.08214265201240778,186.53940717998194,[np.float64(0.10444444444444445)],[np.float64(0.48444444444444446)],[1],[0],[0],[1.4010814220528118],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
95,0,95,[np.float64(-0.3522222222222222)],[np.float64(-0.1388888888888889)],[1],[0],[0],[1.2070253699785098],['target'],95,0,95,0,186.59789213299518,,5,186.58081347995903,186.59789213299518,186.59789213299518,0.04124052997212857,187.78794665198075,[np.float64(-0.3522222222222222)],[np.float64(-0.1388888888888889)],[1],[0],[0],[1.2070253699785098],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
96,0,96,[np.float64(0.3244444444444444)],[np.float64(-0.1288888888888889)],[1],[0],[0],[1.3136637230054475],['target'],96,0,96,0,187.89279657998122,,10,187.8699535409687,187.89279657998122,187.89279657998122,0.08182829199358821,189.18370918300934,[np.float64(0.3244444444444444)],[np.float64(-0.1288888888888889)],[1],[0],[0],[1.3136637230054475],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
97,0,97,[np.float64(0.1411111111111111)],[np.float64(-0.04111111111111111)],[1],[0],[0],[1.1979076029965654],['target'],97,0,97,0,189.24075726099545,,5,189.22576765995473,189.24075726099545,189.24075726099545,0.0418772260309197,190.42378690600162,[np.float64(0.1411111111111111)],[np.float64(-0.04111111111111111)],[1],[0],[0],[1.1979076029965654],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
98,0,98,[np.float64(0.10666666666666667)],[np.float64(-0.3244444444444444)],[1],[0],[0],[1.1228394189965911],['target'],98,0,98,0,190.52664849098073,,10,190.50629460497294,190.52664849098073,190.52664849098073,0.08233041898347437,191.62925215996802,[np.float64(0.10666666666666667)],[np.float64(-0.3244444444444444)],[1],[0],[0],[1.1228394189965911],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
99,0,99,[np.float64(0.3188888888888889)],[np.float64(0.25)],[1],[0],[0],[1.2844081789953634],['target'],99,0,99,0,191.68737533997046,,5,191.6716919069877,191.68737533997046,191.68737533997046,0.04222865402698517,192.95621122297598,[np.float64(0.3188888888888889)],[np.float64(0.25)],[1],[0],[0],[1.2844081789953634],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
100,0,100,[np.float64(0.3522222222222222)],[np.float64(-0.06222222222222222)],[1],[0],[0],[1.0399977930355817],['target'],100,0,100,0,193.01535666000564,,5,192.99932196596637,193.01535666000564,193.01535666000564,0.0427624830044806,194.03946121700574,[np.float64(0.3522222222222222)],[np.float64(-0.06222222222222222)],[1],[0],[0],[1.0399977930355817],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
101,0,101,[np.float64(-0.18666666666666668)],[np.float64(-0.012222222222222223)],[1],[0],[0],[1.0831041589844972],['target'],101,0,101,0,194.14569403999485,,10,194.12313888396602,194.14569403999485,194.14569403999485,0.08345300803193823,195.2063517139759,[np.float64(-0.18666666666666668)],[np.float64(-0.012222222222222223)],[1],[0],[0],[1.0831041589844972],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
102,0,102,[np.float64(-0.028888888888888888)],[np.float64(-0.04111111111111111)],[1],[0],[0],[0.9806653819978237],['target'],102,0,102,0,195.31354062299943,,10,195.2922308939742,195.31354062299943,195.31354062299943,0.08558055898174644,196.27300933096558,[np.float64(-0.028888888888888888)],[np.float64(-0.04111111111111111)],[1],[0],[0],[0.9806653819978237],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
103,0,103,[np.float64(-0.3377777777777778)],[np.float64(0.42444444444444446)],[1],[0],[0],[1.5144050269736908],['target'],103,0,103,0,196.37959494796814,,10,196.3575224870001,196.37959494796814,196.37959494796814,0.08422379998955876,197.8720371919917,[np.float64(-0.3377777777777778)],[np.float64(0.42444444444444446)],[1],[0],[0],[1.5144050269736908],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
104,0,104,[np.float64(0.30777777777777776)],[np.float64(0.31222222222222223)],[1],[0],[0],[1.0949034749646671],['target'],104,0,104,0,197.93187118298374,,5,197.9146462599747,197.93187118298374,197.93187118298374,0.04239587398478761,199.00966403499478,[np.float64(0.30777777777777776)],[np.float64(0.31222222222222223)],[1],[0],[0],[1.0949034749646671],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
105,0,105,[np.float64(-0.41888888888888887)],[np.float64(-0.33555555555555555)],[1],[0],[0],[1.3954298460157588],['target'],105,0,105,0,199.11467430496123,,10,199.09297970699845,199.11467430496123,199.11467430496123,0.08314180001616478,200.4885202429723,[np.float64(-0.41888888888888887)],[np.float64(-0.33555555555555555)],[1],[0],[0],[1.3954298460157588],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
106,0,106,[np.float64(-0.24444444444444444)],[np.float64(0.34)],[1],[0],[0],[1.4016680349595845],['target'],106,0,106,0,200.54613556095865,,5,200.53082720999373,200.54613556095865,200.54613556095865,0.04208612104412168,201.9325860950048,[np.float64(-0.24444444444444444)],[np.float64(0.34)],[1],[0],[0],[1.4016680349595845],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
107,0,107,[np.float64(-0.1322222222222222)],[np.float64(-0.16555555555555557)],[1],[0],[0],[1.2849464900209568],['target'],107,0,107,0,201.98915786499856,,5,201.97415990399895,201.98915786499856,201.98915786499856,0.04142926901113242,203.2592565729865,[np.float64(-0.1322222222222222)],[np.float64(-0.16555555555555557)],[1],[0],[0],[1.2849464900209568],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
108,0,108,[np.float64(-0.22666666666666666)],[np.float64(0.3622222222222222)],[1],[0],[0],[1.151705274998676],['target'],108,0,108,0,203.31905719498172,,5,203.3026223309571,203.31905719498172,203.31905719498172,0.04310250299749896,204.45444377098465,[np.float64(-0.22666666666666666)],[np.float64(0.3622222222222222)],[1],[0],[0],[1.151705274998676],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
109,0,109,[np.float64(0.45111111111111113)],[np.float64(-0.1388888888888889)],[1],[0],[0],[1.4913239640300162],['target'],109,0,109,0,204.5137152049574,,5,204.49657620495418,204.5137152049574,204.5137152049574,0.04194409400224686,205.9880089740036,[np.float64(0.45111111111111113)],[np.float64(-0.1388888888888889)],[1],[0],[0],[1.4913239640300162],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
110,0,110,[np.float64(0.33111111111111113)],[np.float64(-0.4388888888888889)],[1],[0],[0],[1.5011482640402392],['target'],110,0,110,0,206.0940106959897,,10,206.0705846750061,206.0940106959897,206.0940106959897,0.08240246999775991,207.5718425809755,[np.float64(0.33111111111111113)],[np.float64(-0.4388888888888889)],[1],[0],[0],[1.5011482640402392],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
111,0,111,[np.float64(0.4533333333333333)],[np.float64(-0.36444444444444446)],[1],[0],[0],[1.5839156489819288],['target'],111,0,111,0,207.6758323959657,,10,207.65431810397422,207.6758323959657,207.6758323959657,0.0822657709941268,209.2383441280108,[np.float64(0.4533333333333333)],[np.float64(-0.36444444444444446)],[1],[0],[0],[1.5839156489819288],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
112,0,112,[np.float64(0.08777777777777777)],[np.float64(-0.38)],[1],[0],[0],[1.1418238219921477],['target'],112,0,112,0,209.3421085519949,,10,209.32055263599614,209.3421085519949,209.3421085519949,0.08200085401767865,210.4624832609552,[np.float64(0.08777777777777777)],[np.float64(-0.38)],[1],[0],[0],[1.1418238219921477],['target'],04,001,2025-09-29_14h56.49.394,Visual Search,,2025.1.1,77.75688735538908,2025-09-29 14h57.00.760812 +0530,
