prime,target,relation,target_type,correct_key,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,instr_text.started,instr_key.started,trial.stopped,instr_key.keys,instr_key.rt,instr_key.duration,fixation.started,fixation1.started,fixation1.stopped,fixation.stopped,prime.started,prime_text.started,prime.stopped,gap.started,gap1.started,gap.stopped,target_response.started,target_text.started,key_resp.started,target_text.stopped,target_response.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,response,correct,prime_text.stopped,gap1.stopped,iti.started,text.started,text.stopped,iti.stopped,end.started,end_text.started,end_key.started,end.stopped,end_key.keys,end_key.rt,end_key.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
road,streetq,related,nonword,z,51,51,0,z,1,0.8022805000000517,None,0,51,51,69,70.53301066700078,,,,,,,,,,,,,70.5231422920042,70.53301066700078,70.67003329200088,70.67009629200038,70.6800409589996,70.71403641699726,70.71807504200115,70.72462770900165,70.72462770900165,,71.53157625000313,z,1,0.8022805000000517,None,z,True,70.6800409589996,70.72462770900165,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
tree,leaf,related,word,m,52,52,0,m,1,1.24758954099525,None,0,52,52,20,71.5404144589993,,,,,,,,,,,,,71.53194983400317,71.5404144589993,71.68034033400181,71.68041854200419,71.68691862500418,71.72046537500137,71.72504237500107,71.73193704200094,71.73193704200094,,72.98209720900195,m,1,1.24758954099525,None,m,True,71.68691862500418,71.73193704200094,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
ball,game,related,word,m,53,53,0,m,1,0.6094955000007758,None,0,53,53,23,72.99217262500315,,,,,,,,,,,,,72.98245499999757,72.99217262500315,73.130654917004,73.1307352090007,73.13734862500132,73.17062829199858,73.17382512499898,73.18097404199943,73.18097404199943,,73.79887508400134,m,1,0.6094955000007758,None,m,True,73.13734862500132,73.18097404199943,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
river,water,related,word,m,54,54,0,m,1,0.4691859580052551,None,0,54,54,9,73.80759950000356,,,,,,,,,,,,,73.79924337500415,73.80759950000356,73.94682454199938,73.94690120899759,73.95340345900331,73.98665512500156,73.9902212090019,73.99725095900067,73.99725095900067,,74.4727099590018,m,1,0.4691859580052551,None,m,True,73.95340345900331,73.99725095900067,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
cup,brick,unrelated,word,m,55,55,0,m,1,0.8740920819982421,None,0,55,55,40,74.48269750000327,,,,,,,,,,,,,74.47314995899796,74.48269750000327,74.62323970899888,74.62329275000229,74.62975366700266,74.6635416249992,74.66671087499708,74.67335674999777,74.67335674999777,,75.55487504199846,m,1,0.8740920819982421,None,m,True,,74.67335674999777,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
ball,mirror,unrelated,word,m,56,56,0,m,1,0.6793312910012901,None,0,56,56,48,75.56566895900323,,,,,,,,,,,,,75.55524870900263,75.56566895900323,75.70354304200009,75.70359070900304,75.71340233400406,75.74733941700106,75.75137854200148,75.75812479200249,75.75812479200249,,76.44910979200358,m,1,0.6793312910012901,None,m,True,75.71340233400406,75.75812479200249,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
bird,wingl,related,nonword,z,57,57,0,z,1,0.533452624003985,None,0,57,57,60,76.45789337500173,,,,,,,,,,,,,76.44957729199814,76.45789337500173,76.59709716700308,76.59716258400294,76.60371004199988,76.63649237500067,76.63999775000411,76.64695004199893,76.64695004199893,,77.182663708998,z,1,0.533452624003985,None,z,True,76.60371004199988,76.64695004199893,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
king,marker,unrelated,word,m,58,58,0,m,1,0.5970519989932654,None,0,58,58,38,77.19270029199834,,,,,,,,,,,,,77.18302841699915,77.19270029199834,77.33090683400223,77.33098979199713,77.33742870899732,77.37025387500034,77.37452762499743,77.3963617920017,77.3963617920017,,77.99873458399816,m,1,0.5970519989932654,None,m,True,77.33742870899732,77.3963617920017,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
book,page,related,word,m,59,59,0,m,1,0.6017363319988362,None,0,59,59,8,78.00604554200254,,,,,,,,,,,,,77.99921287500183,78.00604554200254,78.14914862500154,78.14921866700024,78.15658683400397,78.19687508400239,78.19994183399831,78.20663295900158,78.20663295900158,,78.81553249999706,m,1,0.6017363319988362,None,m,True,78.15658683400397,78.20663295900158,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
king,queenm,related,nonword,z,60,60,0,z,1,0.45915962399885757,None,0,60,60,63,78.82621320900216,,,,,,,,,,,,,78.81599708399881,78.82621320900216,78.96363749999728,78.96370070899866,78.97027229199739,79.00356754200038,79.007282999999,79.01415395900403,79.01415395900403,,79.48200625000027,z,1,0.45915962399885757,None,z,True,78.97027229199739,79.01415395900403,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
cat,dogt,related,nonword,z,61,61,0,z,1,0.5844331249973038,None,0,61,61,51,79.49212620899925,,,,,,,,,,,,,79.4823882089986,79.49212620899925,79.63216749999992,79.63222254200082,79.63966020900261,79.68067175000033,79.68440454200027,79.69096345899743,79.69096345899743,,80.28232441699947,z,1,0.5844331249973038,None,z,True,79.63966020900261,79.69096345899743,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
pen,paperz,related,nonword,z,62,62,0,z,1,0.9334290000042529,None,0,62,62,68,80.28948816699994,,,,,,,,,,,,,80.28259245899972,80.28948816699994,80.4303102920021,80.43037533399911,80.43671704200096,80.48011895899981,80.48326000000088,80.4898966250039,80.4898966250039,,81.43267791700055,z,1,0.9334290000042529,None,z,True,80.43671704200096,80.4898966250039,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
flower,petaln,related,nonword,z,63,63,0,z,1,0.7560764579975512,None,0,63,63,74,81.44278787499934,,,,,,,,,,,,,81.43304637500114,81.44278787499934,81.58026295900345,81.58032749999984,81.58697545900213,81.62067254199792,81.62421875000291,81.64619433400367,81.64619433400367,,82.40548016699904,z,1,0.7560764579975512,None,z,True,81.58697545900213,81.64619433400367,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
bird,cup,unrelated,word,m,64,64,0,m,1,0.6760457909986144,None,0,64,64,35,82.4161322919972,,,,,,,,,,,,,82.40594695899927,82.4161322919972,82.5532065840016,82.55326358399907,82.56321633399784,82.59737487500388,82.60166125000251,82.61326520900184,82.61326520900184,,83.29857779200393,m,1,0.6760457909986144,None,m,True,82.56321633399784,82.61326520900184,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
shirt,cloth,related,word,m,65,65,0,m,1,0.5257817080055247,None,0,65,65,16,83.30888958399737,,,,,,,,,,,,,83.29897570900357,83.30888958399737,83.44726837499911,83.44734199999948,83.45388379199721,83.48708825000358,83.49034487499739,83.49746629199944,83.49746629199944,,84.03243620900321,m,1,0.5257817080055247,None,m,True,83.45388379199721,83.49746629199944,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
heart,beat,related,word,m,66,66,0,m,1,0.46138229099597083,None,0,66,66,11,84.04317725000146,,,,,,,,,,,,,84.03287016700051,84.04317725000146,84.18039020900324,84.18045283399988,84.18704829199851,84.22050208399742,84.22387895899737,84.23087704199861,84.23087704199861,,84.6989735840034,m,1,0.46138229099597083,None,m,True,84.18704829199851,84.23087704199861,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
music,platek,unrelated,nonword,z,67,67,0,z,1,0.819968499999959,None,0,67,67,87,84.70934362499975,,,,,,,,,,,,,84.69942550000269,84.70934362499975,84.84724475000257,84.8473266669971,84.85395662500378,84.88755733399739,84.89126837500226,84.89824070900067,84.89824070900067,,85.72199745899707,z,1,0.819968499999959,None,z,True,84.85395662500378,84.89824070900067,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
bread,music,unrelated,word,m,68,68,0,m,1,1.1776687080055126,None,0,68,68,28,85.73255575000076,,,,,,,,,,,,,85.72250412499852,85.73255575000076,85.87040325000271,85.87046562499745,85.88040999999794,85.91403141699993,85.91788358399936,85.92446845900122,85.92446845900122,,87.10508079200372,m,1,1.1776687080055126,None,m,True,85.88040999999794,85.92446845900122,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
pen,shoep,unrelated,nonword,z,69,69,0,z,1,0.8411883320004563,None,0,69,69,93,87.11607537500095,,,,,,,,,,,,,87.10555654200289,87.11607537500095,87.25384108399885,87.2538980840036,87.26348400000279,87.29736820900143,87.30130570899928,87.30795320899779,87.30795320899779,,88.1558974590007,z,1,0.8411883320004563,None,z,True,87.26348400000279,87.30795320899779,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
pen,paper,related,word,m,70,70,0,m,1,0.7532350000037695,None,0,70,70,18,88.16584262499964,,,,,,,,,,,,,88.15633295899897,88.16584262499964,88.30327762500383,88.30331766699965,88.31333279200044,88.34695020900108,88.35141645900148,88.35792791700078,88.35792791700078,,89.11545016700256,m,1,0.7532350000037695,None,m,True,88.31333279200044,88.35792791700078,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
sun,glass,unrelated,word,m,71,71,0,m,1,0.5710210410034051,None,0,71,71,27,89.12608112500311,,,,,,,,,,,,,89.11592466699949,89.12608112500311,89.26380220900319,89.26385475000279,89.27014100000088,89.30339666699729,89.30699962499784,89.31404270900384,89.31404270900384,,89.88857324999844,m,1,0.5710210410034051,None,m,True,89.27014100000088,89.31404270900384,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
mother,child,related,word,m,72,72,0,m,1,0.9861364570024307,None,0,72,72,5,89.89915370900417,,,,,,,,,,,,,89.88900929199735,89.89915370900417,90.03758312499849,90.03763237500243,90.0467804170039,90.08018483399792,90.0843821669987,90.09099345900177,90.09099345900177,,91.08212454200111,m,1,0.9861364570024307,None,m,True,90.0467804170039,90.09099345900177,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
salt,camera,unrelated,word,m,73,73,0,m,1,0.6048601660004351,None,0,73,73,47,91.0926932500006,,,,,,,,,,,,,91.08265058400139,91.0926932500006,91.23044129199843,91.2305167500017,91.2370455420023,91.27060395899753,91.27423375000217,91.29619824999827,91.29619824999827,,91.90488149999874,m,1,0.6048601660004351,None,m,True,91.2370455420023,91.29619824999827,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
tree,leafw,related,nonword,z,74,74,0,z,1,0.8784179569993285,None,0,74,74,70,91.91605174999859,,,,,,,,,,,,,91.90535937499953,91.91605174999859,92.0566813339974,92.05673083400325,92.06341341700318,92.09713283400197,92.10108700000274,92.10757570900023,92.10757570900023,,92.98894379199919,z,1,0.8784179569993285,None,z,True,,92.10757570900023,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
car,windoww,unrelated,nonword,z,75,75,0,z,1,0.8788055830009398,None,0,75,75,81,92.9994497919979,,,,,,,,,,,,,92.98942525000166,92.9994497919979,93.13921720899816,93.13926787499804,93.14580191700225,93.18053529199824,93.18463983399852,93.19119141699775,93.19119141699775,,94.07248041700223,z,1,0.8788055830009398,None,z,True,,93.19119141699775,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
car,enginek,related,nonword,z,76,76,0,z,1,0.9761730409954907,None,0,76,76,56,94.08244812500197,,,,,,,,,,,,,94.07287224999891,94.08244812500197,94.22068720900279,94.22074787499878,94.22978016699926,94.26350029199966,94.26810554200347,94.27478845899896,94.27478845899896,,95.25551391699992,z,1,0.9761730409954907,None,z,True,94.22978016699926,94.27478845899896,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
salt,peppero,related,nonword,z,77,77,0,z,1,0.7533948739946936,None,0,77,77,72,95.26593062499887,,,,,,,,,,,,,95.25590070900216,95.26593062499887,95.40346729200246,95.40350487500109,95.41356854200421,95.4471917089977,95.45113750000019,95.45763395899849,95.45763395899849,,96.21512358399923,z,1,0.7533948739946936,None,z,True,95.41356854200421,95.45763395899849,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
river,chairy,unrelated,nonword,z,78,78,0,z,1,0.5986762500033365,None,0,78,78,84,96.22565033400315,,,,,,,,,,,,,96.21560624999984,96.22565033400315,96.36369404200377,96.36375604200293,96.37031016700348,96.40353183400293,96.40720341700217,96.41431212500174,96.41431212500174,,97.01565950000077,z,1,0.5986762500033365,None,z,True,96.37031016700348,96.41431212500174,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
phone,forestt,unrelated,nonword,z,79,79,0,z,1,0.8883247070043581,None,0,79,79,82,97.02561683399836,,,,,,,,,,,,,97.01606929200352,97.02561683399836,97.16394887500064,97.16402783399826,97.1706390420004,97.21390683400386,97.21782974999951,97.22461574999761,97.22461574999761,,98.11513862499851,z,1,0.8883247070043581,None,z,True,97.1706390420004,97.22461574999761,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
cat,pencilu,unrelated,nonword,z,80,80,0,z,1,0.607465790999413,None,0,80,80,76,98.12503441700392,,,,,,,,,,,,,98.11549491700134,98.12503441700392,98.26358987500134,98.26365008400171,98.27016795900272,98.30369804200018,98.3073313749992,98.32944500000303,98.32944500000303,,98.94942420900043,z,1,0.607465790999413,None,z,True,98.27016795900272,98.32944500000303,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
fire,blanket,unrelated,word,m,81,81,0,m,1,0.7001389159995597,None,0,81,81,39,98.95990887500375,,,,,,,,,,,,,98.94995633399958,98.95990887500375,99.09652337500302,99.09658650000347,99.10278929200285,99.1368242919998,99.14059516700218,99.16272379200382,99.16272379200382,,99.8654397499995,m,1,0.7001389159995597,None,m,True,99.10278929200285,99.16272379200382,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
bread,musicq,unrelated,nonword,z,82,82,0,z,1,0.6743716659984784,None,0,82,82,78,99.87438512500376,,,,,,,,,,,,,99.8659324170003,99.87438512500376,100.01365716700093,100.01373966700339,100.02033037500223,100.0529734169977,100.05756837499939,100.07950649999839,100.07950649999839,,100.7645855840019,z,1,0.6743716659984784,None,z,True,100.02033037500223,100.07950649999839,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
bird,wing,related,word,m,83,83,0,m,1,1.1892782909999369,None,0,83,83,10,100.77488804200402,,,,,,,,,,,,,100.76494433399785,100.77488804200402,100.91372712500015,100.91377141699923,100.919855250002,100.95370566700149,100.95757583399973,100.97951458400348,100.97951458400348,,102.17204891700385,m,1,1.1892782909999369,None,m,True,100.919855250002,100.97951458400348,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
mother,bottlex,unrelated,nonword,z,84,84,0,z,1,0.6413362079983926,None,0,84,84,80,102.18242633400223,,,,,,,,,,,,,102.17252408400236,102.18242633400223,102.31980504200328,102.31984266699874,102.33017837499938,102.36331183400034,102.366833125001,102.37348500000371,102.37348500000371,,103.0220791669999,z,1,0.6413362079983926,None,z,True,102.33017837499938,102.37348500000371,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
river,chair,unrelated,word,m,85,85,0,m,1,0.770437541003048,None,0,85,85,34,103.03250629200193,,,,,,,,,,,,,103.02251624999917,103.03250629200193,103.17054891699809,103.17061120900325,103.17956762500398,103.21376616699854,103.21684558400011,103.22340075000102,103.22340075000102,,103.99872699999833,m,1,0.770437541003048,None,m,True,103.17956762500398,103.22340075000102,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
shoe,keyboardm,unrelated,nonword,z,86,86,0,m,0,0.6878917499998352,None,0,86,86,96,104.00922833399818,,,,,,,,,,,,,103.99922283399792,104.00922833399818,104.14703091700358,104.1471119170019,104.15370662500209,104.18698245900305,104.1908599169983,104.21284875000129,104.21284875000129,,104.90495141700376,m,0,0.6878917499998352,None,m,False,104.15370662500209,104.21284875000129,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
king,markerv,unrelated,nonword,z,87,87,0,z,1,0.6106157070025802,None,0,87,87,88,104.91572520900081,,,,,,,,,,,,,104.9054013749992,104.91572520900081,105.0537162920009,105.05377350000344,105.06319870900188,105.09669395899982,105.10050112500176,105.10712087499996,105.10712087499996,,105.72174425000412,z,1,0.6106157070025802,None,z,True,105.06319870900188,105.10712087499996,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
salt,camerao,unrelated,nonword,z,88,88,0,z,1,0.5997602490024292,None,0,88,88,97,105.73236575000192,,,,,,,,,,,,,105.7222652499986,105.73236575000192,105.87043495899707,105.87048508400039,105.87971100000141,105.91385587499826,105.91844145899813,105.924959709002,105.924959709002,,106.53204791700409,z,1,0.5997602490024292,None,z,True,105.87971100000141,105.924959709002,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
sun,lighta,related,nonword,z,89,89,0,z,1,0.7815297909983201,None,0,89,89,52,106.54270058400289,,,,,,,,,,,,,106.53253487499751,106.54270058400289,106.68035908399906,106.68043766699702,106.68690845899982,106.7202559590005,106.72384283399879,106.74618333399849,106.74618333399849,,107.53155766700365,z,1,0.7815297909983201,None,z,True,106.68690845899982,106.74618333399849,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
music,song,related,word,m,90,90,0,m,1,0.5187847490014974,None,0,90,90,12,107.54177741699823,,,,,,,,,,,,,107.53203450000001,107.54177741699823,107.68017408400192,107.68022162499983,107.6866662090033,107.72045562499989,107.7238383340009,107.74586512499809,107.74586512499809,,108.27142762499716,m,1,0.5187847490014974,None,m,True,107.6866662090033,107.74586512499809,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
shirt,clothp,related,nonword,z,91,91,0,z,1,0.6442440000028,None,0,91,91,66,108.28252558399981,,,,,,,,,,,,,108.27180916700308,108.28252558399981,108.42120462500316,108.42125162499724,108.42945104200044,108.46385225000267,108.46783741700347,108.4744706249985,108.4744706249985,,109.12191979199997,z,1,0.6442440000028,None,z,True,108.42945104200044,108.4744706249985,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
flower,petal,related,word,m,92,92,0,m,1,0.7326029570031096,None,0,92,92,24,109.13261820899788,,,,,,,,,,,,,109.12239237500035,109.13261820899788,109.27022670899896,109.27027216699935,109.28041995900276,109.31394200000068,109.3179199590013,109.32459383400419,109.32459383400419,,110.0653092920038,m,1,0.7326029570031096,None,m,True,109.28041995900276,109.32459383400419,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
phone,call,related,word,m,93,93,0,m,1,0.4713529990040115,None,0,93,93,7,110.0734831669979,,,,,,,,,,,,,110.06558895899798,110.0734831669979,110.21391158400365,110.21397341699776,110.22031933400285,110.25363362499775,110.25737929200113,110.27928033399803,110.27928033399803,,110.7552195840035,m,1,0.4713529990040115,None,m,True,110.22031933400285,110.27928033399803,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
heart,beatu,related,nonword,z,94,94,0,z,1,0.5190142490027938,None,0,94,94,61,110.76599816700036,,,,,,,,,,,,,110.75561975000164,110.76599816700036,110.90632975000335,110.9063965000023,110.91344012499758,110.9467691250029,110.952021875004,110.95866679200117,110.95866679200117,,111.48187416700239,z,1,0.5190142490027938,None,z,True,,110.95866679200117,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
teacher,banana,unrelated,word,m,95,95,0,m,1,0.8103731239971239,None,0,95,95,29,111.49256612500176,,,,,,,,,,,,,111.48234804200183,111.49256612500176,111.63048420900304,111.63053950000176,111.63684991699847,111.6701065419984,111.67441137500282,111.6812769169992,111.6812769169992,,112.49851287499769,m,1,0.8103731239971239,None,m,True,111.63684991699847,111.6812769169992,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
rain,engine,unrelated,word,m,96,96,0,m,1,0.5102222070054268,None,0,96,96,42,112.50713962499867,,,,,,,,,,,,,112.49888054199982,112.50713962499867,112.64724412500073,112.64732695899875,112.65381358400191,112.68678533400089,112.69032987500395,112.69739433399809,112.69739433399809,,113.215229292,m,1,0.5102222070054268,None,m,True,112.65381358400191,112.69739433399809,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
fire,blanketi,unrelated,nonword,z,97,97,0,z,1,0.5098332910056342,None,0,97,97,89,113.22540329200274,,,,,,,,,,,,,113.21560579200013,113.22540329200274,113.36332995900011,113.36340379199828,113.36988291700254,113.40325945900258,113.40708083400386,113.42975229200238,113.42975229200238,,113.949152125002,z,1,0.5098332910056342,None,z,True,113.36988291700254,113.42975229200238,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
king,queen,related,word,m,98,98,0,m,1,0.978838540999277,None,0,98,98,13,113.95945033399767,,,,,,,,,,,,,113.94969791699987,113.95945033399767,114.09739300000365,114.09743658400112,114.1035267920015,114.13698383400333,114.14045970900042,114.16271162500198,114.16271162500198,,115.14849404199776,m,1,0.978838540999277,None,m,True,114.1035267920015,114.16271162500198,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
road,street,related,word,m,99,99,0,m,1,0.471287456995924,None,0,99,99,19,115.15873387500324,,,,,,,,,,,,,115.14899412500381,115.15873387500324,115.29674933400383,115.29682758400304,115.30342445900169,115.3364511250038,115.34003158399719,115.34725291700306,115.34725291700306,,115.821924459,m,1,0.471287456995924,None,m,True,115.30342445900169,115.34725291700306,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.82225099999778,115.83274620900193,116.33000937500037,116.32017416699819,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.32025212499866,116.33000937500037,116.33000937500037,117.58201354199991,space,1.2435216660014703,None,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
